Counter,Channel1
182,0.013671875
183,0.009765625
184,0.013671875
185,0.021484375
186,0.01171875
187,0.0078125
188,0.005859375
189,0.013671875
190,0.00390625
191,0.005859375
192,0.005859375
193,0
194,0.00390625
195,-0.001953125
196,-0.015625
197,-0.001953125
198,0.001953125
199,0.001953125
200,-0.0078125
201,-0.0078125
202,-0.005859375
203,0.0078125
204,0.0078125
205,0.00390625
206,0.005859375
207,0.009765625
208,0.015625
209,0.009765625
210,0.013671875
211,0.00390625
212,0.00390625
213,0.0078125
214,0.00390625
215,-0.001953125
216,-0.0078125
217,-0.00390625
218,0.005859375
219,0.00390625
220,0.001953125
221,-0.005859375
222,-0.0078125
223,-0.0078125
224,-0.009765625
225,-0.0078125
226,0
227,0.0078125
228,0.00390625
229,-0.013671875
230,-0.02734375
231,-0.0234375
232,-0.005859375
233,0.017578125
234,0.017578125
235,0.00390625
236,0.001953125
237,0.009765625
238,0.005859375
239,0
240,-0.00390625
241,-0.00390625
242,-0.001953125
243,0.00390625
244,0.005859375
245,-0.005859375
246,0
247,0.0078125
248,-0.005859375
249,-0.005859375
250,0.01171875
251,0.013671875
252,0.017578125
253,0
254,-0.00390625
255,0.0390625
0,0.033203125
1,0.021484375
2,0.017578125
3,0.01171875
4,-0.03515625
5,-0.0078125
6,-0.013671875
7,-0.04296875
8,-0.04296875
9,-0.046875
10,-0.05078125
11,-0.0625
12,-0.05859375
13,-0.076171875
14,-0.09375
15,-0.111328125
16,-0.107421875
17,-0.10546875
18,-0.125
19,-0.119140625
20,-0.119140625
21,-0.1015625
22,-0.078125
23,-0.080078125
24,-0.064453125
25,-0.080078125
26,-0.07421875
27,-0.080078125
28,-0.087890625
29,-0.08984375
30,-0.068359375
31,-0.06640625
32,-0.04296875
33,-0.013671875
34,-0.01953125
35,-0.015625
36,-0.0078125
37,0.001953125
38,0.005859375
39,-0.00390625
40,0.0078125
41,0.005859375
42,0.01171875
43,0.01953125
44,0.01171875
45,0.013671875
46,0.015625
47,0.015625
48,0.013671875
49,0.025390625
50,0.033203125
51,0.029296875
52,0.033203125
53,0.03515625
54,0.044921875
55,0.02734375
56,0.029296875
57,0.033203125
58,0.03515625
59,0.037109375
60,0.0390625
61,0.02734375
62,0.025390625
63,0.02734375
64,0.025390625
65,0.013671875
66,0.00390625
67,0
68,0.00390625
69,0.009765625
70,0.021484375
71,0.01953125
72,0.013671875
73,0.009765625
74,0.005859375
75,0.0078125
76,0.013671875
77,0.0078125
78,0.01171875
79,0.017578125
80,0.0234375
81,0.021484375
82,0.015625
83,0.0078125
84,0.00390625
85,0.00390625
86,0.005859375
87,0.00390625
88,0.001953125
89,0.001953125
90,0.00390625
91,0.00390625
92,0
93,0
94,-0.009765625
95,-0.01171875
96,-0.009765625
97,0
98,0.005859375
99,0.009765625
100,0.005859375
101,0.009765625
102,0.009765625
103,0.0234375
104,0.01171875
105,-0.005859375
106,-0.013671875
107,-0.017578125
108,0.001953125
109,0.009765625
110,0.0078125
111,0.00390625
112,-0.001953125
113,0
114,-0.005859375
115,-0.015625
116,-0.001953125
117,0
118,0.01171875
119,0.0078125
120,0.009765625
121,0.01171875
122,0.01953125
123,0.0234375
124,0.01953125
125,0.025390625
126,0.021484375
127,-0.01171875
128,-0.001953125
129,-0.013671875
130,-0.013671875
131,-0.01171875
132,-0.01953125
133,-0.0234375
134,-0.02734375
135,-0.05078125
136,-0.072265625
137,-0.068359375
138,-0.0546875
139,-0.087890625
140,-0.083984375
141,-0.095703125
142,-0.091796875
143,-0.1015625
144,-0.099609375
145,-0.107421875
146,-0.107421875
147,-0.109375
148,-0.09765625
149,-0.091796875
150,-0.099609375
151,-0.09375
152,-0.09765625
153,-0.099609375
154,-0.09765625
155,-0.08203125
156,-0.083984375
157,-0.076171875
158,-0.05078125
159,-0.060546875
160,-0.046875
161,-0.03515625
162,-0.029296875
163,-0.02734375
164,-0.01953125
165,0.005859375
166,0
167,-0.017578125
168,-0.01953125
169,-0.001953125
170,0.001953125
171,0.00390625
172,0.0234375
173,0.04296875
174,0.060546875
175,0.05859375
176,0.037109375
177,0.02734375
178,0.037109375
179,0.046875
180,0.037109375
181,0.0390625
182,0.0390625
183,0.037109375
184,0.033203125
185,0.033203125
186,0.0390625
187,0.04296875
188,0.046875
189,0.046875
190,0.046875
191,0.041015625
192,0.033203125
193,0.0234375
194,0.01171875
195,0.005859375
196,0.025390625
197,0.041015625
198,0.04296875
199,0.033203125
200,0.033203125
201,0.01953125
202,0.0078125
203,0.005859375
204,0.00390625
205,0.01953125
206,0.01953125
207,0.0078125
208,0.001953125
209,-0.005859375
210,0.01171875
211,0.021484375
212,0.005859375
213,0
214,0.00390625
215,0.013671875
216,0.01171875
217,0.01171875
218,0.015625
219,0.017578125
220,0.005859375
221,-0.01171875
222,-0.015625
223,-0.015625
224,-0.001953125
225,0.0234375
226,0.029296875
227,0.01953125
228,0.005859375
229,-0.005859375
230,-0.013671875
231,0.00390625
232,0.01953125
233,0.015625
234,-0.00390625
235,-0.01171875
236,-0.005859375
237,0.01171875
238,0.03125
239,-0.013671875
240,-0.02734375
241,-0.00390625
242,0.001953125
243,-0.01171875
244,-0.01171875
245,-0.00390625
246,0.00390625
247,0.001953125
248,-0.001953125
249,-0.009765625
250,-0.005859375
251,0
252,0.0078125
253,0.021484375
254,0.029296875
255,0.001953125
0,-0.015625
1,-0.015625
2,-0.013671875
3,0
4,-0.001953125
5,0.005859375
6,0.009765625
7,0.00390625
8,0.001953125
9,0.009765625
10,-0.0078125
11,-0.037109375
12,-0.04296875
13,-0.01953125
14,-0.017578125
15,-0.009765625
16,-0.001953125
17,0
18,0.00390625
19,0.001953125
20,0.001953125
21,0
22,0.009765625
23,0.009765625
24,0.001953125
25,0.005859375
26,0.001953125
27,-0.009765625
28,-0.021484375
29,-0.013671875
30,-0.001953125
31,0.00390625
32,0
33,0.0078125
34,0
35,-0.009765625
36,-0.01953125
37,-0.021484375
38,-0.015625
39,-0.037109375
40,-0.013671875
41,0.0234375
42,0.0078125
43,0.00390625
44,-0.04296875
45,-0.087890625
46,-0.072265625
47,-0.0390625
48,-0.0625
49,-0.048828125
50,-0.076171875
51,-0.1015625
52,-0.109375
53,-0.1328125
54,-0.142578125
55,-0.14453125
56,-0.1328125
57,-0.1328125
58,-0.150390625
59,-0.154296875
60,-0.150390625
61,-0.1484375
62,-0.138671875
63,-0.140625
64,-0.150390625
65,-0.134765625
66,-0.095703125
67,-0.119140625
68,-0.11328125
69,-0.0625
70,-0.056640625
71,-0.072265625
72,-0.0625
73,-0.037109375
74,-0.001953125
75,0.02734375
76,0.009765625
77,0.001953125
78,0.015625
79,0.0390625
80,0.021484375
81,0.01953125
82,0.03515625
83,0.048828125
84,0.0625
85,0.0703125
86,0.076171875
87,0.07421875
88,0.107421875
89,0.0625
90,0.0234375
91,0.048828125
92,0.068359375
93,0.076171875
94,0.08203125
95,0.0703125
96,0.07421875
97,0.06640625
98,0.052734375
99,0.037109375
100,0.041015625
101,0.041015625
102,0.046875
103,0.048828125
104,0.0546875
105,0.056640625
106,0.064453125
107,0.044921875
108,0.02734375
109,0.025390625
110,0.03125
111,0.0390625
112,0.044921875
113,0.037109375
114,0.017578125
115,0.033203125
116,0.037109375
117,0.029296875
118,0.015625
119,-0.01171875
120,-0.01171875
121,-0.005859375
122,0.0078125
123,0.017578125
124,0.01953125
125,0.0078125
126,0.017578125
127,0.021484375
128,0.015625
129,0.017578125
130,0.029296875
131,0.0234375
132,0.013671875
133,0.005859375
134,-0.005859375
135,0
136,0.005859375
137,0.0078125
138,0.013671875
139,0.021484375
140,0.017578125
141,0.0078125
142,0
143,-0.00390625
144,0.001953125
145,0.01171875
146,0.017578125
147,0.01171875
148,0.001953125
149,-0.00390625
150,-0.00390625
151,0.001953125
152,0.01171875
153,0
154,-0.005859375
155,0.00390625
156,0.001953125
157,-0.001953125
158,0.009765625
159,0
160,-0.013671875
161,-0.02734375
162,-0.048828125
163,-0.037109375
164,-0.015625
165,0.001953125
166,0.009765625
167,0.005859375
168,0.009765625
169,0.01171875
170,0.01171875
171,0.01171875
172,0
173,-0.0078125
174,0
175,0.01171875
176,-0.00390625
177,-0.009765625
178,-0.01171875
179,-0.052734375
180,-0.060546875
181,-0.048828125
182,-0.060546875
183,-0.068359375
184,-0.06640625
185,-0.037109375
186,-0.041015625
187,-0.0625
188,-0.06640625
189,-0.080078125
190,-0.115234375
191,-0.12109375
192,-0.1015625
193,-0.10546875
194,-0.1171875
195,-0.12890625
196,-0.1328125
197,-0.123046875
198,-0.119140625
199,-0.11328125
200,-0.115234375
201,-0.109375
202,-0.10546875
203,-0.1015625
204,-0.08984375
205,-0.076171875
206,-0.107421875
207,-0.068359375
208,-0.060546875
209,-0.060546875
210,-0.044921875
211,-0.017578125
212,-0.03515625
213,-0.01171875
214,-0.033203125
215,-0.021484375
216,-0.015625
217,-0.0078125
218,0.0234375
219,0.0390625
220,0.03515625
221,0.017578125
222,0.01171875
223,0.037109375
224,0.046875
225,0.060546875
226,0.05078125
227,0.041015625
228,0.03515625
229,0.064453125
230,0.09765625
231,0.087890625
232,0.048828125
233,0.0390625
234,0.068359375
235,0.068359375
236,0.0625
237,0.06640625
238,0.06640625
239,0.068359375
240,0.080078125
241,0.08203125
242,0.083984375
243,0.0625
244,0.048828125
245,0.0546875
246,0.064453125
247,0.060546875
248,0.044921875
249,0.03125
250,0.03125
251,0.04296875
252,0.041015625
253,0.03125
254,0.037109375
255,0.04296875
0,0.033203125
1,0.046875
2,0.04296875
3,0.029296875
4,0.021484375
5,0.01953125
6,0.021484375
7,0.0234375
8,0.013671875
9,0
10,0.013671875
11,0.025390625
12,0.009765625
13,0.01953125
14,0.0234375
15,0.021484375
16,0.013671875
17,0.005859375
18,-0.0078125
19,-0.01171875
20,0.01171875
21,0.009765625
22,-0.001953125
23,0.013671875
24,0.01953125
25,0.00390625
26,-0.015625
27,-0.0078125
28,0.005859375
29,0.01953125
30,0.025390625
31,0.021484375
32,0
33,0.001953125
34,0.009765625
35,0
36,-0.009765625
37,-0.001953125
38,0
39,0.01171875
40,-0.00390625
41,-0.02734375
42,-0.009765625
43,-0.00390625
44,-0.0234375
45,-0.025390625
46,-0.00390625
47,0.005859375
48,-0.001953125
49,-0.0078125
50,0.009765625
51,-0.01171875
52,-0.0234375
53,0.005859375
54,0.021484375
55,0.017578125
56,0.0078125
57,-0.00390625
58,-0.005859375
59,-0.02734375
60,-0.029296875
61,-0.037109375
62,-0.013671875
63,-0.041015625
64,-0.01953125
65,0
66,-0.048828125
67,-0.0390625
68,0.033203125
69,0.01171875
70,0.095703125
71,0.130859375
72,-0.11328125
73,-0.17578125
74,-0.16015625
75,-0.109375
76,-0.224609375
77,-0.23046875
78,-0.263671875
79,-0.27734375
80,-0.2890625
81,-0.306640625
82,-0.310546875
83,-0.306640625
84,-0.31640625
85,-0.322265625
86,-0.30859375
87,-0.3203125
88,-0.3203125
89,-0.296875
90,-0.298828125
91,-0.32421875
92,-0.279296875
93,-0.25390625
94,-0.201171875
95,-0.166015625
96,-0.16796875
97,-0.150390625
98,-0.154296875
99,-0.091796875
100,-0.03515625
101,0.01953125
102,0.01953125
103,0.029296875
104,0.080078125
105,0.13671875
106,0.11328125
107,0.1484375
108,0.171875
109,0.146484375
110,0.1015625
111,0.087890625
112,0.1171875
113,0.103515625
114,0.107421875
115,0.1171875
116,0.138671875
117,0.15234375
118,0.146484375
119,0.146484375
120,0.130859375
121,0.11328125
122,0.119140625
123,0.103515625
124,0.1015625
125,0.083984375
126,0.056640625
127,0.078125
128,0.1015625
129,0.109375
130,0.099609375
131,0.08203125
132,0.072265625
133,0.068359375
134,0.060546875
135,0.044921875
136,0.05078125
137,0.025390625
138,0.0546875
139,0.0859375
140,0.083984375
141,0.064453125
142,0.060546875
143,0.041015625
144,0.02734375
145,0.037109375
146,0.041015625
147,0.03125
148,0.029296875
149,0.0390625
150,0.04296875
151,0.041015625
152,0.041015625
153,0.044921875
154,0.0546875
155,0.044921875
156,0.03515625
157,0.0390625
158,0.03515625
159,0.021484375
160,0.00390625
161,0.013671875
162,0.02734375
163,0.037109375
164,0.068359375
165,0.01171875
166,-0.013671875
167,-0.029296875
168,0
169,0.029296875
170,0.0390625
171,0.04296875
172,0.025390625
173,0.0078125
174,0.00390625
175,0.001953125
176,-0.005859375
177,0
178,0.005859375
179,0.013671875
180,0.013671875
181,0.01171875
182,0.017578125
183,0.015625
184,-0.005859375
185,-0.0078125
186,-0.025390625
187,-0.009765625
188,0.005859375
189,0.017578125
190,0.021484375
191,0.02734375
192,-0.0078125
193,-0.041015625
194,-0.044921875
195,-0.0234375
196,-0.005859375
197,0.001953125
198,-0.0078125
199,0.033203125
200,0.0234375
201,0
202,-0.005859375
203,-0.00390625
204,-0.001953125
205,0.013671875
206,0.013671875
207,0.00390625
208,-0.001953125
209,-0.005859375
210,0
211,0.01953125
212,0.009765625
213,0.01171875
214,0.00390625
215,0.001953125
216,-0.0234375
217,-0.03515625
218,-0.044921875
219,-0.0546875
220,-0.064453125
221,-0.06640625
222,-0.0625
223,-0.05859375
224,-0.056640625
225,-0.0625
226,-0.072265625
227,-0.0625
228,-0.05859375
229,-0.08203125
230,-0.080078125
231,-0.078125
232,-0.076171875
233,-0.0703125
234,-0.08984375
235,-0.0703125
236,-0.048828125
237,-0.05078125
238,-0.041015625
239,-0.03515625
240,-0.048828125
241,-0.0625
242,-0.060546875
243,-0.046875
244,-0.033203125
245,-0.0234375
246,-0.02734375
247,-0.0390625
248,-0.02734375
249,-0.04296875
250,-0.041015625
251,-0.01171875
252,0.00390625
253,0
254,-0.013671875
255,-0.0234375
0,-0.005859375
1,0.01171875
2,0.01953125
3,0.04296875
4,0.060546875
5,0.05078125
6,0.02734375
7,0.0390625
8,0.0703125
9,0.068359375
10,0.060546875
11,0.05078125
12,0.037109375
13,0.05859375
14,0.060546875
15,0.060546875
16,0.04296875
17,0.017578125
18,0.02734375
19,0.03515625
20,0.0390625
21,0.029296875
22,0.03515625
23,0.041015625
24,0.02734375
25,0.015625
26,0.0234375
27,0.033203125
28,0.03515625
29,0.029296875
30,0.021484375
31,0.017578125
32,-0.0078125
33,0.00390625
34,0.017578125
35,0.021484375
36,0.029296875
37,0.041015625
38,0.02734375
39,0.021484375
40,0.017578125
41,0.021484375
42,0.00390625
43,-0.001953125
44,-0.001953125
45,0.005859375
46,0.009765625
47,0.009765625
48,0.009765625
49,0.013671875
50,0.025390625
51,0.013671875
52,0.00390625
53,-0.00390625
54,-0.0078125
55,-0.00390625
56,-0.00390625
57,0.015625
58,0.009765625
59,-0.01171875
60,-0.021484375
61,-0.015625
62,-0.00390625
63,-0.009765625
64,-0.0078125
65,-0.01171875
66,-0.005859375
67,0
68,-0.005859375
69,0
70,0
71,0
72,0.001953125
73,0.001953125
74,0.001953125
75,0.001953125
76,0.005859375
77,-0.01171875
78,-0.013671875
79,-0.0078125
80,0.005859375
81,0.03515625
82,0.03515625
83,0.017578125
84,0.013671875
85,0.01171875
86,0.001953125
87,-0.009765625
88,-0.013671875
89,-0.01171875
90,-0.009765625
91,-0.0234375
92,-0.029296875
93,-0.025390625
94,-0.01171875
95,0.046875
96,0.001953125
97,-0.013671875
98,0.0859375
99,0.060546875
100,0.021484375
101,-0.146484375
102,-0.146484375
103,-0.03125
104,-0.0703125
105,-0.125
106,-0.12890625
107,-0.072265625
108,-0.0859375
109,-0.15234375
110,-0.16796875
111,-0.169921875
112,-0.095703125
113,-0.095703125
114,-0.07421875
115,-0.095703125
116,-0.111328125
117,-0.107421875
118,-0.125
119,-0.11328125
120,-0.083984375
121,-0.08984375
122,-0.0859375
123,-0.048828125
124,-0.0234375
125,-0.03125
126,-0.05859375
127,-0.048828125
128,-0.01953125
129,-0.009765625
130,0.03515625
131,0.044921875
132,0.05859375
133,0.0625
134,0.0546875
135,0.06640625
136,0.087890625
137,0.10546875
138,0.125
139,0.125
140,0.154296875
141,0.16015625
142,0.140625
143,0.13671875
144,0.142578125
145,0.15234375
146,0.1328125
147,0.111328125
148,0.107421875
149,0.123046875
150,0.12890625
151,0.119140625
152,0.103515625
153,0.087890625
154,0.09375
155,0.0859375
156,0.083984375
157,0.091796875
158,0.08984375
159,0.083984375
160,0.076171875
161,0.078125
162,0.08203125
163,0.0625
164,0.05078125
165,0.03515625
166,0.029296875
167,0.02734375
168,0.0234375
169,0.02734375
170,0.03125
171,0.044921875
172,0.052734375
173,0.033203125
174,0.013671875
175,0.0078125
176,0.017578125
177,0.02734375
178,0.03125
179,0.03125
180,0.037109375
181,0.033203125
182,0.02734375
183,0.029296875
184,0.029296875
185,0.015625
186,-0.015625
187,-0.005859375
188,0.015625
189,0.025390625
190,0.029296875
191,0.03125
192,0.021484375
193,0.01953125
194,0.01171875
195,0.001953125
196,0
197,-0.00390625
198,-0.009765625
199,0.01171875
200,0.017578125
201,0.005859375
202,-0.0078125
203,-0.01171875
204,-0.01171875
205,-0.001953125
206,0.01953125
207,0.021484375
208,0.013671875
209,0.013671875
210,0.005859375
211,0.001953125
212,-0.005859375
213,-0.013671875
214,0.01171875
215,0.025390625
216,0.013671875
217,0
218,0.00390625
219,-0.001953125
220,-0.0078125
221,-0.00390625
222,0.005859375
223,0.009765625
224,0.009765625
225,-0.005859375
226,-0.01953125
227,-0.025390625
228,-0.025390625
229,-0.01171875
230,-0.044921875
231,0.00390625
232,0.029296875
233,0.033203125
234,-0.029296875
235,0.025390625
236,0.0546875
237,-0.12890625
238,-0.16015625
239,-0.130859375
240,-0.103515625
241,-0.11328125
242,-0.07421875
243,-0.0859375
244,-0.09765625
245,-0.15625
246,-0.181640625
247,-0.1640625
248,-0.171875
249,-0.201171875
250,-0.193359375
251,-0.1953125
252,-0.181640625
253,-0.173828125
254,-0.1640625
255,-0.16015625
0,-0.1484375
1,-0.140625
2,-0.15625
3,-0.134765625
4,-0.111328125
5,-0.08203125
6,-0.064453125
7,-0.021484375
8,-0.021484375
9,-0.01953125
10,-0.015625
11,0.021484375
12,0.048828125
13,0.068359375
14,0.08203125
15,0.0859375
16,0.10546875
17,0.123046875
18,0.125
19,0.11328125
20,0.12109375
21,0.099609375
22,0.11328125
23,0.119140625
24,0.1171875
25,0.109375
26,0.09765625
27,0.095703125
28,0.099609375
29,0.0859375
30,0.078125
31,0.06640625
32,0.06640625
33,0.0703125
34,0.076171875
35,0.076171875
36,0.072265625
37,0.064453125
38,0.068359375
39,0.08203125
40,0.072265625
41,0.03125
42,0.01953125
43,0.0234375
44,0.03125
45,0.041015625
46,0.04296875
47,0.041015625
48,0.041015625
49,0.041015625
50,0.03515625
51,0.037109375
52,0.04296875
53,0.033203125
54,0.03515625
55,0.048828125
56,0.046875
57,0.048828125
58,0.044921875
59,0.037109375
60,0.0234375
61,0.015625
62,0.0234375
63,0.033203125
64,0.064453125
65,0.060546875
66,0.03125
67,0.017578125
68,0.0078125
69,0.0078125
70,0.01171875
71,0
72,0.0078125
73,0.015625
74,0.0390625
75,0.029296875
76,0.01171875
77,0.017578125
78,0.01953125
79,0.029296875
80,0.03515625
81,0.033203125
82,-0.009765625
83,-0.00390625
84,0.025390625
85,0.04296875
86,0.02734375
87,0.005859375
88,0.001953125
89,0.005859375
90,0.0078125
91,0.001953125
92,0.005859375
93,0.01171875
94,0.001953125
95,-0.005859375
96,0.001953125
97,-0.001953125
98,-0.017578125
99,-0.02734375
100,-0.05859375
101,-0.06640625
102,-0.0625
103,-0.072265625
104,-0.083984375
105,-0.09375
106,-0.078125
107,-0.07421875
108,-0.0546875
109,-0.0703125
110,-0.05859375
111,-0.07421875
112,-0.08984375
113,-0.087890625
114,-0.072265625
115,-0.068359375
116,-0.048828125
117,-0.0390625
118,-0.02734375
119,-0.025390625
120,-0.0390625
121,-0.037109375
122,-0.029296875
123,-0.021484375
124,-0.0234375
125,-0.025390625
126,-0.029296875
127,-0.029296875
128,-0.025390625
129,-0.01171875
130,-0.0078125
131,0.00390625
132,0.017578125
133,-0.017578125
134,-0.03515625
135,-0.0390625
136,-0.01171875
137,-0.001953125
138,-0.013671875
139,-0.01953125
140,-0.01171875
141,-0.033203125
142,-0.029296875
143,-0.0078125
144,0
145,0
146,-0.009765625
147,-0.017578125
148,-0.01953125
149,-0.009765625
150,-0.009765625
151,0.01171875
152,0.04296875
153,0.05859375
154,0.041015625
155,0.0390625
156,0.04296875
157,0.044921875
158,0.064453125
159,0.080078125
160,0.07421875
161,0.06640625
162,0.06640625
163,0.064453125
164,0.064453125
165,0.0703125
166,0.064453125
167,0.06640625
168,0.078125
169,0.076171875
170,0.0546875
171,0.046875
172,0.056640625
173,0.083984375
174,0.083984375
175,0.06640625
176,0.052734375
177,0.052734375
178,0.052734375
179,0.046875
180,0.044921875
181,0.0546875
182,0.048828125
183,0.0390625
184,0.0390625
185,0.04296875
186,0.046875
187,0.048828125
188,0.03515625
189,0.03125
190,0.02734375
191,0.02734375
192,0.02734375
193,0.02734375
194,0.02734375
195,0.0234375
196,0.009765625
197,0.0078125
198,0.015625
199,0.01953125
200,0.013671875
201,0.01171875
202,0.01171875
203,0.005859375
204,0.0078125
205,-0.005859375
206,-0.009765625
207,0
208,0.013671875
209,0.021484375
210,0.01171875
211,0.015625
212,0.03125
213,0.009765625
214,-0.00390625
215,-0.005859375
216,-0.013671875
217,-0.013671875
218,-0.01171875
219,0.001953125
220,0
221,0
222,0.01171875
223,0.009765625
224,0.001953125
225,-0.0078125
226,-0.005859375
227,-0.021484375
228,-0.01953125
229,-0.017578125
230,-0.017578125
231,-0.01171875
232,-0.029296875
233,-0.056640625
234,-0.08203125
235,-0.1015625
236,-0.10546875
237,-0.107421875
238,-0.10546875
239,-0.103515625
240,-0.107421875
241,-0.1015625
242,-0.095703125
243,-0.095703125
244,-0.087890625
245,-0.076171875
246,-0.07421875
247,-0.05078125
248,-0.052734375
249,-0.064453125
250,-0.06640625
251,-0.078125
252,-0.0625
253,-0.0546875
254,-0.056640625
255,-0.02734375
0,-0.033203125
1,-0.04296875
2,-0.0546875
3,-0.05859375
4,-0.060546875
5,-0.05078125
6,-0.04296875
7,-0.037109375
8,-0.04296875
9,-0.03515625
10,-0.03515625
11,-0.033203125
12,-0.033203125
13,-0.009765625
14,0
15,0.00390625
16,0.015625
17,0.01953125
18,0.02734375
19,0.04296875
20,0.04296875
21,0.0390625
22,0.041015625
23,0.0546875
24,0.0625
25,0.056640625
26,0.060546875
27,0.07421875
28,0.05859375
29,0.05078125
30,0.044921875
31,0.03125
32,0.0390625
33,0.0546875
34,0.056640625
35,0.044921875
36,0.04296875
37,0.041015625
38,0.041015625
39,0.048828125
40,0.05078125
41,0.048828125
42,0.046875
43,0.03125
44,0.025390625
45,0.01171875
46,0.0078125
47,0.01171875
48,0.0078125
49,0.009765625
50,0.021484375
51,0.021484375
52,0.0234375
53,0.029296875
54,0.017578125
55,0.0078125
56,0.005859375
57,0.01171875
58,0.001953125
59,-0.009765625
60,-0.00390625
61,0.00390625
62,0.001953125
63,0.001953125
64,-0.005859375
65,0.02734375
66,0.041015625
67,0.04296875
68,0.0390625
69,0.017578125
70,-0.0546875
71,0.013671875
72,-0.099609375
73,-0.095703125
74,-0.0078125
75,-0.12109375
76,-0.060546875
77,-0.00390625
78,-0.080078125
79,-0.046875
80,-0.05078125
81,-0.021484375
82,-0.029296875
83,-0.033203125
84,-0.060546875
85,-0.0703125
86,-0.03515625
87,-0.068359375
88,-0.087890625
89,-0.0546875
90,-0.046875
91,-0.05078125
92,-0.07421875
93,-0.087890625
94,-0.07421875
95,-0.044921875
96,-0.01953125
97,-0.025390625
98,-0.037109375
99,-0.033203125
100,-0.021484375
101,-0.017578125
102,-0.029296875
103,-0.02734375
104,-0.0078125
105,0.015625
106,0.0234375
107,0.04296875
108,0.068359375
109,0.083984375
110,0.087890625
111,0.08984375
112,0.10546875
113,0.1171875
114,0.111328125
115,0.1015625
116,0.09765625
117,0.083984375
118,0.072265625
119,0.078125
120,0.08984375
121,0.099609375
122,0.09765625
123,0.08984375
124,0.0859375
125,0.08203125
126,0.060546875
127,0.052734375
128,0.05078125
129,0.048828125
130,0.044921875
131,0.0390625
132,0.046875
133,0.052734375
134,0.0546875
135,0.052734375
136,0.0390625
137,0.02734375
138,0.03125
139,0.0234375
140,0.017578125
141,0.021484375
142,0.029296875
143,0.03125
144,0.03125
145,0.0234375
146,0.01953125
147,0.017578125
148,0.029296875
149,0.033203125
150,0.025390625
151,0.017578125
152,0.01953125
153,0.021484375
154,0.013671875
155,0.015625
156,0.01171875
157,0.00390625
158,-0.00390625
159,0.013671875
160,0.01171875
161,0
162,0.001953125
163,0.017578125
164,0.01171875
165,0.005859375
166,0.005859375
167,-0.015625
168,-0.025390625
169,-0.0078125
170,0.01171875
171,0.015625
172,0.009765625
173,0.009765625
174,0.009765625
175,0.00390625
176,0.009765625
177,0.013671875
178,0.005859375
179,-0.005859375
180,-0.009765625
181,-0.013671875
182,-0.015625
183,-0.029296875
184,-0.0234375
185,-0.01953125
186,0.005859375
187,-0.015625
188,-0.01171875
189,0.029296875
190,0.1171875
191,0.056640625
192,-0.00390625
193,-0.0078125
194,-0.080078125
195,-0.068359375
196,-0.064453125
197,-0.041015625
198,-0.08203125
199,-0.025390625
200,-0.080078125
201,-0.037109375
202,-0.1171875
203,0.0390625
204,-0.025390625
205,-0.19921875
206,-0.09375
207,-0.087890625
208,-0.08984375
209,-0.0859375
210,-0.083984375
211,-0.072265625
212,-0.08984375
213,-0.091796875
214,-0.064453125
215,-0.0546875
216,-0.064453125
217,-0.0859375
218,-0.095703125
219,-0.060546875
220,-0.029296875
221,-0.044921875
222,-0.041015625
223,-0.037109375
224,-0.048828125
225,-0.037109375
226,-0.015625
227,0.005859375
228,0.001953125
229,0.0234375
230,0.0390625
231,0.05859375
232,0.080078125
233,0.099609375
234,0.119140625
235,0.125
236,0.125
237,0.12109375
238,0.12109375
239,0.103515625
240,0.109375
241,0.11328125
242,0.107421875
243,0.123046875
244,0.126953125
245,0.103515625
246,0.095703125
247,0.09375
248,0.0859375
249,0.08984375
250,0.091796875
251,0.064453125
252,0.052734375
253,0.068359375
254,0.068359375
255,0.0625
0,0.046875
1,0.041015625
2,0.044921875
3,0.0390625
4,0.03125
5,0.037109375
6,0.03515625
7,0.009765625
8,0.013671875
9,0.025390625
10,0.029296875
11,0.02734375
12,0.025390625
13,0.013671875
14,0.01171875
15,0.015625
16,0.0234375
17,0.021484375
18,0.021484375
19,0.025390625
20,0.041015625
21,0.0234375
22,0.00390625
23,-0.001953125
24,0.001953125
25,0.009765625
26,0.013671875
27,0.021484375
28,0.015625
29,0.015625
30,0.01171875
31,0.013671875
32,0.013671875
33,0.021484375
34,0.029296875
35,0.02734375
36,0.02734375
37,0.025390625
38,0.013671875
39,0.017578125
40,0.013671875
41,0.0078125
42,0.017578125
43,0.021484375
44,0.01953125
45,-0.013671875
46,0.025390625
47,0.029296875
48,0.03125
49,0.12890625
50,0.052734375
51,-0.02734375
52,-0.0234375
53,-0.080078125
54,0.00390625
55,-0.01171875
56,0.041015625
57,0.05078125
58,-0.1171875
59,-0.126953125
60,-0.052734375
61,-0.12890625
62,-0.087890625
63,-0.03515625
64,-0.046875
65,-0.046875
66,-0.080078125
67,-0.1015625
68,-0.1015625
69,-0.115234375
70,-0.109375
71,-0.09765625
72,-0.09765625
73,-0.109375
74,-0.12109375
75,-0.1171875
76,-0.109375
77,-0.1171875
78,-0.123046875
79,-0.103515625
80,-0.111328125
81,-0.09765625
82,-0.1015625
83,-0.09765625
84,-0.0859375
85,-0.05859375
86,-0.02734375
87,0.001953125
88,0.013671875
89,0.033203125
90,0.0546875
91,0.087890625
92,0.099609375
93,0.109375
94,0.10546875
95,0.107421875
96,0.103515625
